timestamp,demographic vo2max,data source
2022-02-12T00:00:00Z,37.14922,Fitbit App
2022-02-13T00:00:00Z,36.93524,Fitbit App
2022-02-14T00:00:00Z,36.69346,Fitbit App
2022-02-15T00:00:00Z,36.51199,Fitbit App
2022-02-16T00:00:00Z,36.2651,Fitbit App
2022-02-17T00:00:00Z,36.03439,Fitbit App
2022-02-18T00:00:00Z,35.77391,Fitbit App
2022-02-19T00:00:00Z,35.59908,Fitbit App
2022-02-20T00:00:00Z,35.51124,Fitbit App
2022-02-21T00:00:00Z,35.36818,Fitbit App
2022-02-22T00:00:00Z,35.29335,Fitbit App
2022-02-26T00:00:00Z,35.31331,Fitbit App
2022-02-27T00:00:00Z,35.41337,Fitbit App
2022-02-28T00:00:00Z,35.5245,Fitbit App
2022-03-01T00:00:00Z,35.58685,Fitbit App
2022-03-02T00:00:00Z,35.58088,Fitbit App
2022-03-03T00:00:00Z,35.60675,Fitbit App
2022-03-04T00:00:00Z,35.61324,Fitbit App
2022-03-05T00:00:00Z,35.56849,Fitbit App
2022-03-06T00:00:00Z,35.53437,Fitbit App
2022-03-07T00:00:00Z,35.46169,Fitbit App
2022-03-08T00:00:00Z,35.34378,Fitbit App
2022-03-09T00:00:00Z,35.22409,Fitbit App
2022-03-10T00:00:00Z,35.07133,Fitbit App
2022-03-11T00:00:00Z,34.97438,Fitbit App
2022-03-12T00:00:00Z,34.86456,Fitbit App
2022-03-13T00:00:00Z,34.738,Fitbit App
2022-03-14T00:00:00Z,34.63433,Fitbit App
2022-03-15T00:00:00Z,34.5734,Fitbit App
2022-03-16T00:00:00Z,34.48576,Fitbit App
2022-03-17T00:00:00Z,34.37589,Fitbit App
2022-03-18T00:00:00Z,34.28738,Fitbit App
2022-03-19T00:00:00Z,34.19971,Fitbit App
2022-03-20T00:00:00Z,34.17406,Fitbit App
2022-03-21T00:00:00Z,34.16708,Fitbit App
2022-03-22T00:00:00Z,34.18023,Fitbit App
2022-03-23T00:00:00Z,34.16616,Fitbit App
2022-03-24T00:00:00Z,34.1614,Fitbit App
2022-03-25T00:00:00Z,34.18468,Fitbit App
2022-03-26T00:00:00Z,34.24271,Fitbit App
2022-03-27T00:00:00Z,34.22335,Fitbit App
2022-03-28T00:00:00Z,34.25919,Fitbit App
2022-03-29T00:00:00Z,34.32763,Fitbit App
2022-03-30T00:00:00Z,34.35313,Fitbit App
2022-03-31T00:00:00Z,34.38176,Fitbit App
2022-04-01T00:00:00Z,34.41638,Fitbit App
2022-04-02T00:00:00Z,34.41828,Fitbit App
2022-04-03T00:00:00Z,34.35313,Fitbit App
2022-04-04T00:00:00Z,34.30813,Fitbit App
2022-04-05T00:00:00Z,34.31652,Fitbit App
2022-04-06T00:00:00Z,34.32659,Fitbit App
2022-04-07T00:00:00Z,34.34994,Fitbit App
2022-04-08T00:00:00Z,34.41679,Fitbit App
2022-04-09T00:00:00Z,34.47362,Fitbit App
2022-04-10T00:00:00Z,34.46079,Fitbit App
2022-04-11T00:00:00Z,34.39712,Fitbit App
2022-04-12T00:00:00Z,34.38017,Fitbit App
2022-04-13T00:00:00Z,34.31451,Fitbit App
2022-04-14T00:00:00Z,34.20227,Fitbit App
2022-04-15T00:00:00Z,34.16096,Fitbit App
2022-04-16T00:00:00Z,34.11209,Fitbit App
2022-04-17T00:00:00Z,34.08304,Fitbit App
2022-04-18T00:00:00Z,34.10402,Fitbit App
2022-04-19T00:00:00Z,34.19427,Fitbit App
2022-04-20T00:00:00Z,34.28257,Fitbit App
2022-04-21T00:00:00Z,34.3712,Fitbit App
2022-04-22T00:00:00Z,34.42849,Fitbit App
2022-04-23T00:00:00Z,34.48923,Fitbit App
2022-04-24T00:00:00Z,34.54221,Fitbit App
2022-04-25T00:00:00Z,34.58674,Fitbit App
2022-05-19T00:00:00Z,34.6241,Fitbit App
2022-05-20T00:00:00Z,34.54779,Fitbit App
2022-05-21T00:00:00Z,34.60906,Fitbit App
2022-05-22T00:00:00Z,34.71736,Fitbit App
2022-05-23T00:00:00Z,34.7716,Fitbit App
2022-05-24T00:00:00Z,34.86947,Fitbit App
2022-05-25T00:00:00Z,34.99384,Fitbit App
2022-05-26T00:00:00Z,35.14096,Fitbit App
2022-05-27T00:00:00Z,35.25239,Fitbit App
2022-05-28T00:00:00Z,35.30437,Fitbit App
2022-05-29T00:00:00Z,35.30981,Fitbit App
2022-05-30T00:00:00Z,35.27381,Fitbit App
2022-05-31T00:00:00Z,35.2177,Fitbit App
2022-06-01T00:00:00Z,35.16707,Fitbit App
2022-06-02T00:00:00Z,35.1159,Fitbit App
2022-06-03T00:00:00Z,35.10789,Fitbit App
2022-06-04T00:00:00Z,35.10351,Fitbit App
2022-06-05T00:00:00Z,35.08654,Fitbit App
2022-06-06T00:00:00Z,35.16048,Fitbit App
2022-06-07T00:00:00Z,35.23333,Fitbit App
2022-06-08T00:00:00Z,35.27787,Fitbit App
2022-06-09T00:00:00Z,35.31478,Fitbit App
2022-06-10T00:00:00Z,35.34611,Fitbit App
2022-06-11T00:00:00Z,35.37361,Fitbit App
2022-06-12T00:00:00Z,35.38637,Fitbit App
2022-06-13T00:00:00Z,35.39424,Fitbit App
2022-06-14T00:00:00Z,35.36351,Fitbit App
2022-06-15T00:00:00Z,35.32841,Fitbit App
2022-06-16T00:00:00Z,35.27108,Fitbit App
2022-06-17T00:00:00Z,35.20332,Fitbit App
2022-06-18T00:00:00Z,35.1577,Fitbit App
2022-06-19T00:00:00Z,35.0377,Fitbit App
2022-06-21T00:00:00Z,34.8327,Fitbit App
2022-06-22T00:00:00Z,34.65165,Fitbit App
2022-06-23T00:00:00Z,34.54701,Fitbit App
2022-06-24T00:00:00Z,34.44108,Fitbit App
2022-06-25T00:00:00Z,34.34722,Fitbit App
2022-06-26T00:00:00Z,34.26192,Fitbit App
2022-06-27T00:00:00Z,34.22062,Fitbit App
2022-06-30T00:00:00Z,34.08582,Fitbit App
2022-07-01T00:00:00Z,34.03021,Fitbit App
2022-07-02T00:00:00Z,33.90615,Fitbit App
2022-07-03T00:00:00Z,33.8843,Fitbit App
2022-07-04T00:00:00Z,33.91766,Fitbit App
2022-07-05T00:00:00Z,34.01486,Fitbit App
2022-07-06T00:00:00Z,34.06535,Fitbit App
2022-07-07T00:00:00Z,34.12998,Fitbit App
2022-07-08T00:00:00Z,34.16983,Fitbit App
2022-07-09T00:00:00Z,34.16792,Fitbit App
2022-07-10T00:00:00Z,34.1407,Fitbit App
2022-07-11T00:00:00Z,34.13203,Fitbit App
2022-07-14T00:00:00Z,34.11866,Fitbit App
2022-07-15T00:00:00Z,34.12675,Fitbit App
2022-07-16T00:00:00Z,34.10392,Fitbit App
2022-07-17T00:00:00Z,34.10846,Fitbit App
2022-07-18T00:00:00Z,34.11408,Fitbit App
2022-07-19T00:00:00Z,34.11801,Fitbit App
2022-07-20T00:00:00Z,34.16276,Fitbit App
2022-07-21T00:00:00Z,34.23354,Fitbit App
2022-07-22T00:00:00Z,34.23956,Fitbit App
2022-07-23T00:00:00Z,34.17281,Fitbit App
2022-07-24T00:00:00Z,34.12916,Fitbit App
2022-07-25T00:00:00Z,34.12385,Fitbit App
2022-07-26T00:00:00Z,34.18589,Fitbit App
2022-07-27T00:00:00Z,34.25623,Fitbit App
2022-07-28T00:00:00Z,34.33227,Fitbit App
2022-07-29T00:00:00Z,34.39744,Fitbit App
2022-07-30T00:00:00Z,34.47288,Fitbit App
2022-07-31T00:00:00Z,34.53057,Fitbit App
2022-08-01T00:00:00Z,34.59902,Fitbit App
2022-08-02T00:00:00Z,34.65675,Fitbit App
2022-08-03T00:00:00Z,34.67766,Fitbit App
2022-08-04T00:00:00Z,34.61123,Fitbit App
2022-08-05T00:00:00Z,34.55609,Fitbit App
2022-08-06T00:00:00Z,34.57714,Fitbit App
2022-08-07T00:00:00Z,34.59565,Fitbit App
2022-08-08T00:00:00Z,34.62214,Fitbit App
2022-08-09T00:00:00Z,34.63253,Fitbit App
2022-08-10T00:00:00Z,34.64668,Fitbit App
2022-08-11T00:00:00Z,34.65442,Fitbit App
2022-08-12T00:00:00Z,34.66194,Fitbit App
2022-08-13T00:00:00Z,34.684,Fitbit App
2022-08-14T00:00:00Z,34.72642,Fitbit App
2022-08-15T00:00:00Z,34.56675,Fitbit App
2022-08-16T00:00:00Z,34.39572,Fitbit App
2022-08-17T00:00:00Z,34.19353,Fitbit App
2022-08-18T00:00:00Z,33.99858,Fitbit App
2022-08-19T00:00:00Z,33.86937,Fitbit App
2022-08-20T00:00:00Z,33.76162,Fitbit App
2022-08-21T00:00:00Z,33.64477,Fitbit App
2022-08-22T00:00:00Z,33.47972,Fitbit App
2022-08-23T00:00:00Z,33.36013,Fitbit App
2022-08-24T00:00:00Z,33.24821,Fitbit App
2022-08-25T00:00:00Z,33.15323,Fitbit App
2022-08-26T00:00:00Z,33.03823,Fitbit App
2022-08-27T00:00:00Z,32.93134,Fitbit App
2022-08-28T00:00:00Z,32.78735,Fitbit App
2022-08-29T00:00:00Z,32.66506,Fitbit App
2022-08-30T00:00:00Z,32.63612,Fitbit App
2022-08-31T00:00:00Z,32.66787,Fitbit App
2022-09-01T00:00:00Z,32.70387,Fitbit App
2022-09-02T00:00:00Z,32.77022,Fitbit App
2022-09-03T00:00:00Z,32.87329,Fitbit App
2022-09-04T00:00:00Z,32.93109,Fitbit App
2022-09-05T00:00:00Z,32.97926,Fitbit App
2022-09-06T00:00:00Z,33.07326,Fitbit App
2022-09-07T00:00:00Z,33.11588,Fitbit App
2022-09-08T00:00:00Z,33.09778,Fitbit App
2022-09-09T00:00:00Z,33.05384,Fitbit App
2022-09-10T00:00:00Z,33.02245,Fitbit App
2022-09-11T00:00:00Z,32.95527,Fitbit App
2022-09-12T00:00:00Z,32.8959,Fitbit App
2022-09-13T00:00:00Z,32.79686,Fitbit App
2022-09-14T00:00:00Z,32.74957,Fitbit App
2022-09-15T00:00:00Z,32.71952,Fitbit App
2022-09-16T00:00:00Z,32.75763,Fitbit App
2022-09-17T00:00:00Z,32.74488,Fitbit App
2022-09-18T00:00:00Z,32.75734,Fitbit App
2022-09-19T00:00:00Z,32.81409,Fitbit App
2022-09-20T00:00:00Z,32.83004,Fitbit App
2022-09-21T00:00:00Z,32.8024,Fitbit App
2022-09-22T00:00:00Z,32.74238,Fitbit App
2022-09-23T00:00:00Z,32.67303,Fitbit App
2022-09-24T00:00:00Z,32.58222,Fitbit App
2022-09-25T00:00:00Z,32.45047,Fitbit App
2022-09-26T00:00:00Z,32.31761,Fitbit App
2022-09-27T00:00:00Z,32.25717,Fitbit App
2022-09-28T00:00:00Z,32.2331,Fitbit App
2022-09-29T00:00:00Z,32.22251,Fitbit App
2022-09-30T00:00:00Z,32.25888,Fitbit App
2022-10-01T00:00:00Z,32.27259,Fitbit App
2022-10-02T00:00:00Z,32.22359,Fitbit App
2022-10-03T00:00:00Z,32.12273,Fitbit App
2022-10-04T00:00:00Z,32.10026,Fitbit App
2022-10-05T00:00:00Z,32.13408,Fitbit App
2022-10-06T00:00:00Z,32.22125,Fitbit App
2022-10-07T00:00:00Z,32.35593,Fitbit App
2022-10-08T00:00:00Z,32.53516,Fitbit App
2022-10-09T00:00:00Z,32.73776,Fitbit App
2022-10-10T00:00:00Z,32.85031,Fitbit App
2022-10-11T00:00:00Z,33.00217,Fitbit App
2022-10-12T00:00:00Z,33.21656,Fitbit App
2022-10-13T00:00:00Z,33.38034,Fitbit App
2022-10-14T00:00:00Z,33.51465,Fitbit App
2022-10-15T00:00:00Z,33.62052,Fitbit App
2022-10-16T00:00:00Z,33.67779,Fitbit App
2022-10-17T00:00:00Z,33.75009,Fitbit App
2022-10-18T00:00:00Z,33.81419,Fitbit App
2022-10-19T00:00:00Z,33.80506,Fitbit App
2022-10-20T00:00:00Z,33.78831,Fitbit App
2022-10-21T00:00:00Z,33.7792,Fitbit App
2022-10-22T00:00:00Z,33.71536,Fitbit App
2022-10-23T00:00:00Z,33.65831,Fitbit App
2022-10-24T00:00:00Z,33.61054,Fitbit App
2022-10-25T00:00:00Z,33.56322,Fitbit App
2022-10-26T00:00:00Z,33.50008,Fitbit App
2022-10-27T00:00:00Z,33.46494,Fitbit App
2022-10-28T00:00:00Z,33.43796,Fitbit App
2022-10-29T00:00:00Z,33.38303,Fitbit App
2022-10-31T00:00:00Z,33.32969,Fitbit App
2022-11-01T00:00:00Z,33.33024,Fitbit App
2022-11-02T00:00:00Z,33.33228,Fitbit App
2022-11-03T00:00:00Z,33.35671,Fitbit App
2022-11-04T00:00:00Z,33.39026,Fitbit App
2022-11-05T00:00:00Z,33.41937,Fitbit App
2022-11-06T00:00:00Z,33.401,Fitbit App
2022-11-07T00:00:00Z,33.36673,Fitbit App
2022-11-08T00:00:00Z,33.33709,Fitbit App
2022-11-09T00:00:00Z,33.28824,Fitbit App
2022-11-10T00:00:00Z,33.29043,Fitbit App
2022-11-11T00:00:00Z,33.24902,Fitbit App
2022-11-12T00:00:00Z,33.20864,Fitbit App
2022-11-13T00:00:00Z,33.17574,Fitbit App
2022-11-14T00:00:00Z,33.12143,Fitbit App
2022-11-15T00:00:00Z,33.02341,Fitbit App
2022-11-16T00:00:00Z,32.94264,Fitbit App
2022-11-17T00:00:00Z,32.85588,Fitbit App
2022-11-18T00:00:00Z,32.79129,Fitbit App
2022-11-19T00:00:00Z,32.80263,Fitbit App
2022-11-20T00:00:00Z,32.87177,Fitbit App
2022-11-21T00:00:00Z,32.8923,Fitbit App
2022-11-22T00:00:00Z,32.90046,Fitbit App
2022-11-23T00:00:00Z,32.85073,Fitbit App
2022-11-24T00:00:00Z,32.86664,Fitbit App
2022-11-25T00:00:00Z,32.91854,Fitbit App
2022-11-26T00:00:00Z,32.96752,Fitbit App
2022-11-27T00:00:00Z,32.99984,Fitbit App
2022-11-28T00:00:00Z,33.02494,Fitbit App
2022-11-29T00:00:00Z,33.03595,Fitbit App
2022-11-30T00:00:00Z,32.97604,Fitbit App
2022-12-01T00:00:00Z,32.88049,Fitbit App
2022-12-02T00:00:00Z,32.78926,Fitbit App
2022-12-03T00:00:00Z,32.72657,Fitbit App
2022-12-04T00:00:00Z,32.65006,Fitbit App
2022-12-05T00:00:00Z,32.57438,Fitbit App
2022-12-06T00:00:00Z,32.53063,Fitbit App
2022-12-07T00:00:00Z,32.57514,Fitbit App
2022-12-08T00:00:00Z,32.57621,Fitbit App
2022-12-09T00:00:00Z,32.59552,Fitbit App
2022-12-10T00:00:00Z,32.59736,Fitbit App
2022-12-11T00:00:00Z,32.60397,Fitbit App
2022-12-12T00:00:00Z,32.59673,Fitbit App
2022-12-13T00:00:00Z,32.63853,Fitbit App
2022-12-14T00:00:00Z,32.66181,Fitbit App
2022-12-15T00:00:00Z,32.64733,Fitbit App
2022-12-16T00:00:00Z,32.58096,Fitbit App
2022-12-17T00:00:00Z,32.52092,Fitbit App
2022-12-18T00:00:00Z,32.4784,Fitbit App
2022-12-19T00:00:00Z,32.44802,Fitbit App
2022-12-20T00:00:00Z,32.50579,Fitbit App
2022-12-21T00:00:00Z,32.57247,Fitbit App
2022-12-22T00:00:00Z,32.61275,Fitbit App
2022-12-23T00:00:00Z,32.61876,Fitbit App
2022-12-24T00:00:00Z,32.61746,Fitbit App
2022-12-25T00:00:00Z,32.68381,Fitbit App
2022-12-26T00:00:00Z,32.7378,Fitbit App
2022-12-27T00:00:00Z,32.78763,Fitbit App
2022-12-28T00:00:00Z,32.83183,Fitbit App
2022-12-29T00:00:00Z,32.90227,Fitbit App
2022-12-30T00:00:00Z,33.01885,Fitbit App
2022-12-31T00:00:00Z,33.11884,Fitbit App
2023-01-01T00:00:00Z,33.19771,Fitbit App
2023-01-02T00:00:00Z,33.24026,Fitbit App
2023-01-03T00:00:00Z,33.27346,Fitbit App
2023-01-04T00:00:00Z,33.29086,Fitbit App
2023-01-05T00:00:00Z,33.31161,Fitbit App
2023-01-06T00:00:00Z,33.25446,Fitbit App
2023-01-07T00:00:00Z,33.27099,Fitbit App
2023-01-08T00:00:00Z,33.29613,Fitbit App
2023-01-09T00:00:00Z,33.28592,Fitbit App
2023-01-10T00:00:00Z,33.30451,Fitbit App
2023-01-11T00:00:00Z,33.3519,Fitbit App
2023-01-12T00:00:00Z,33.38708,Fitbit App
2023-01-13T00:00:00Z,33.46651,Fitbit App
2023-01-14T00:00:00Z,33.53377,Fitbit App
2023-01-15T00:00:00Z,33.53251,Fitbit App
2023-01-16T00:00:00Z,33.56421,Fitbit App
2023-01-17T00:00:00Z,33.60324,Fitbit App
2023-01-18T00:00:00Z,33.66205,Fitbit App
2023-01-19T00:00:00Z,33.77472,Fitbit App
2023-01-20T00:00:00Z,33.85026,Fitbit App
2023-01-21T00:00:00Z,33.87914,Fitbit App
2023-01-22T00:00:00Z,33.83476,Fitbit App
2023-01-23T00:00:00Z,33.76922,Fitbit App
2023-01-24T00:00:00Z,33.68021,Fitbit App
2023-01-25T00:00:00Z,33.6125,Fitbit App
2023-01-26T00:00:00Z,33.56986,Fitbit App
2023-01-27T00:00:00Z,33.52961,Fitbit App
2023-01-28T00:00:00Z,33.51606,Fitbit App
2023-01-29T00:00:00Z,33.55888,Fitbit App
2023-01-30T00:00:00Z,33.5837,Fitbit App
2023-01-31T00:00:00Z,33.59861,Fitbit App
2023-02-01T00:00:00Z,33.56482,Fitbit App
2023-02-02T00:00:00Z,33.4906,Fitbit App
2023-02-03T00:00:00Z,33.36806,Fitbit App
2023-02-04T00:00:00Z,33.27793,Fitbit App
2023-02-05T00:00:00Z,33.17255,Fitbit App
2023-02-06T00:00:00Z,33.05661,Fitbit App
2023-02-07T00:00:00Z,32.95477,Fitbit App
2023-02-08T00:00:00Z,32.8028,Fitbit App
2023-02-09T00:00:00Z,32.6674,Fitbit App
2023-02-10T00:00:00Z,32.56474,Fitbit App
2023-02-11T00:00:00Z,32.49869,Fitbit App
2023-02-12T00:00:00Z,32.47062,Fitbit App
2023-02-13T00:00:00Z,32.42874,Fitbit App
2023-02-14T00:00:00Z,32.37816,Fitbit App
2023-02-15T00:00:00Z,32.27836,Fitbit App
2023-02-16T00:00:00Z,32.2551,Fitbit App
2023-02-17T00:00:00Z,32.23315,Fitbit App
2023-02-18T00:00:00Z,32.28145,Fitbit App
2023-02-19T00:00:00Z,32.33066,Fitbit App
2023-02-20T00:00:00Z,32.3627,Fitbit App
2023-02-21T00:00:00Z,32.37986,Fitbit App
2023-02-22T00:00:00Z,32.38881,Fitbit App
2023-02-23T00:00:00Z,32.35926,Fitbit App
2023-02-24T00:00:00Z,32.28347,Fitbit App
2023-02-25T00:00:00Z,32.26137,Fitbit App
2023-02-26T00:00:00Z,32.31276,Fitbit App
2023-02-27T00:00:00Z,32.35679,Fitbit App
2023-02-28T00:00:00Z,32.36076,Fitbit App
2023-03-01T00:00:00Z,32.35897,Fitbit App
2023-03-02T00:00:00Z,32.35794,Fitbit App
2023-03-03T00:00:00Z,32.35581,Fitbit App
2023-03-04T00:00:00Z,32.39232,Fitbit App
2023-03-05T00:00:00Z,32.47435,Fitbit App
2023-03-06T00:00:00Z,32.53073,Fitbit App
2023-03-07T00:00:00Z,32.54213,Fitbit App
2023-03-08T00:00:00Z,32.56254,Fitbit App
2023-03-09T00:00:00Z,32.51957,Fitbit App
2023-03-10T00:00:00Z,32.54525,Fitbit App
2023-03-11T00:00:00Z,32.54929,Fitbit App
2023-03-12T00:00:00Z,32.51817,Fitbit App
2023-03-13T00:00:00Z,32.42332,Fitbit App
2023-03-14T00:00:00Z,32.36088,Fitbit App
2023-03-15T00:00:00Z,32.35826,Fitbit App
2023-03-16T00:00:00Z,32.30155,Fitbit App
2023-03-17T00:00:00Z,32.28434,Fitbit App
2023-03-18T00:00:00Z,32.24951,Fitbit App
2023-03-19T00:00:00Z,32.25657,Fitbit App
2023-03-20T00:00:00Z,32.24832,Fitbit App
2023-03-21T00:00:00Z,32.26446,Fitbit App
2023-03-22T00:00:00Z,32.29823,Fitbit App
2023-03-23T00:00:00Z,32.31608,Fitbit App
2023-03-24T00:00:00Z,32.33483,Fitbit App
2023-03-25T00:00:00Z,32.32875,Fitbit App
2023-03-26T00:00:00Z,32.323,Fitbit App
2023-03-27T00:00:00Z,32.27206,Fitbit App
2023-03-28T00:00:00Z,32.21134,Fitbit App
2023-03-29T00:00:00Z,32.15531,Fitbit App
2023-03-30T00:00:00Z,32.08055,Fitbit App
2023-03-31T00:00:00Z,32.01764,Fitbit App
2023-04-01T00:00:00Z,32.01879,Fitbit App
2023-04-02T00:00:00Z,32.01981,Fitbit App
2023-04-03T00:00:00Z,32.00411,Fitbit App
2023-04-04T00:00:00Z,31.97226,Fitbit App
2023-04-05T00:00:00Z,31.99155,Fitbit App
2023-04-06T00:00:00Z,31.98015,Fitbit App
2023-04-07T00:00:00Z,31.9273,Fitbit App
2023-04-08T00:00:00Z,31.92841,Fitbit App
2023-04-09T00:00:00Z,31.95567,Fitbit App
2023-04-10T00:00:00Z,31.96949,Fitbit App
2023-04-11T00:00:00Z,32.00928,Fitbit App
2023-04-12T00:00:00Z,32.05844,Fitbit App
2023-04-13T00:00:00Z,32.09932,Fitbit App
2023-04-14T00:00:00Z,32.11874,Fitbit App
2023-04-15T00:00:00Z,32.15155,Fitbit App
2023-04-16T00:00:00Z,32.17648,Fitbit App
2023-04-17T00:00:00Z,32.20206,Fitbit App
2023-04-18T00:00:00Z,32.26803,Fitbit App
2023-04-19T00:00:00Z,32.30822,Fitbit App
2023-04-20T00:00:00Z,32.33328,Fitbit App
2023-04-21T00:00:00Z,32.30454,Fitbit App
2023-04-22T00:00:00Z,32.28585,Fitbit App
2023-04-23T00:00:00Z,32.2397,Fitbit App
2023-04-24T00:00:00Z,32.19852,Fitbit App
2023-04-25T00:00:00Z,32.1522,Fitbit App
2023-04-26T00:00:00Z,32.11576,Fitbit App
2023-04-27T00:00:00Z,32.0917,Fitbit App
2023-04-28T00:00:00Z,32.08444,Fitbit App
2023-04-29T00:00:00Z,32.06452,Fitbit App
2023-04-30T00:00:00Z,32.01926,Fitbit App
2023-05-01T00:00:00Z,31.93062,Fitbit App
2023-05-03T00:00:00Z,31.81248,Fitbit App
2023-05-04T00:00:00Z,31.72508,Fitbit App
2023-05-05T00:00:00Z,31.60597,Fitbit App
2023-05-06T00:00:00Z,31.53917,Fitbit App
2023-05-07T00:00:00Z,31.53865,Fitbit App
2023-05-08T00:00:00Z,31.52669,Fitbit App
2023-05-09T00:00:00Z,31.54326,Fitbit App
2023-05-10T00:00:00Z,31.53097,Fitbit App
2023-05-11T00:00:00Z,31.55943,Fitbit App
2023-05-12T00:00:00Z,31.64432,Fitbit App
2023-05-13T00:00:00Z,31.71133,Fitbit App
2023-05-14T00:00:00Z,31.77384,Fitbit App
2023-05-15T00:00:00Z,31.75064,Fitbit App
2023-05-16T00:00:00Z,31.78567,Fitbit App
2023-05-17T00:00:00Z,31.82198,Fitbit App
2023-05-18T00:00:00Z,31.86533,Fitbit App
2023-05-19T00:00:00Z,31.84662,Fitbit App
2023-05-20T00:00:00Z,31.78271,Fitbit App
2023-05-21T00:00:00Z,31.76778,Fitbit App
2023-05-22T00:00:00Z,31.80618,Fitbit App
2023-05-23T00:00:00Z,31.79444,Fitbit App
2023-05-24T00:00:00Z,31.76666,Fitbit App
2023-05-25T00:00:00Z,31.68369,Fitbit App
2023-05-26T00:00:00Z,31.61854,Fitbit App
2023-05-27T00:00:00Z,31.58941,Fitbit App
2023-05-28T00:00:00Z,31.62418,Fitbit App
2023-05-29T00:00:00Z,31.72991,Fitbit App
2023-05-30T00:00:00Z,31.84378,Fitbit App
2023-05-31T00:00:00Z,31.96752,Fitbit App
2023-06-01T00:00:00Z,32.06343,Fitbit App
2023-06-03T00:00:00Z,32.14299,Fitbit App
2023-06-04T00:00:00Z,32.14325,Fitbit App
2023-06-05T00:00:00Z,32.11275,Fitbit App
2023-06-06T00:00:00Z,32.06776,Fitbit App
2023-06-07T00:00:00Z,31.99891,Fitbit App
2023-06-08T00:00:00Z,31.98293,Fitbit App
2023-06-09T00:00:00Z,31.98054,Fitbit App
2023-06-10T00:00:00Z,31.94851,Fitbit App
2023-06-11T00:00:00Z,31.95294,Fitbit App
2023-06-12T00:00:00Z,31.92658,Fitbit App
2023-06-13T00:00:00Z,31.87372,Fitbit App
2023-06-14T00:00:00Z,31.84724,Fitbit App
2023-06-15T00:00:00Z,31.82067,Fitbit App
2023-06-16T00:00:00Z,31.81123,Fitbit App
2023-06-17T00:00:00Z,31.84728,Fitbit App
2023-06-18T00:00:00Z,31.88262,Fitbit App
2023-06-19T00:00:00Z,31.89109,Fitbit App
2023-06-20T00:00:00Z,31.88186,Fitbit App
2023-06-21T00:00:00Z,31.84403,Fitbit App
2023-06-22T00:00:00Z,31.87724,Fitbit App
2023-06-23T00:00:00Z,31.94256,Fitbit App
2023-06-24T00:00:00Z,32.01097,Fitbit App
2023-06-25T00:00:00Z,32.04295,Fitbit App
2023-06-26T00:00:00Z,32.0673,Fitbit App
2023-06-27T00:00:00Z,32.0866,Fitbit App
2023-06-28T00:00:00Z,32.11578,Fitbit App
2023-06-29T00:00:00Z,32.1494,Fitbit App
2023-06-30T00:00:00Z,32.1281,Fitbit App
2023-07-01T00:00:00Z,32.17592,Fitbit App
2023-07-02T00:00:00Z,32.2066,Fitbit App
2023-07-03T00:00:00Z,32.17155,Fitbit App
2023-07-04T00:00:00Z,32.18521,Fitbit App
2023-07-05T00:00:00Z,32.2078,Fitbit App
2023-07-06T00:00:00Z,32.28123,Fitbit App
2023-07-07T00:00:00Z,32.32705,Fitbit App
2023-07-08T00:00:00Z,32.30483,Fitbit App
2023-07-09T00:00:00Z,32.28108,Fitbit App
2023-07-10T00:00:00Z,32.2485,Fitbit App
2023-07-11T00:00:00Z,32.17621,Fitbit App
2023-07-12T00:00:00Z,32.0841,Fitbit App
2023-07-13T00:00:00Z,32.04046,Fitbit App
2023-07-14T00:00:00Z,32.03485,Fitbit App
2023-07-15T00:00:00Z,32.02202,Fitbit App
2023-07-16T00:00:00Z,31.98162,Fitbit App
2023-07-18T00:00:00Z,31.93783,Fitbit App
2023-07-19T00:00:00Z,31.97164,Fitbit App
2023-07-20T00:00:00Z,32.07064,Fitbit App
2023-07-21T00:00:00Z,32.12504,Fitbit App
2023-07-22T00:00:00Z,32.15521,Fitbit App
2023-07-23T00:00:00Z,32.16356,Fitbit App
2023-07-24T00:00:00Z,32.13309,Fitbit App
2023-07-25T00:00:00Z,32.05353,Fitbit App
2023-07-26T00:00:00Z,32.00128,Fitbit App
2023-07-27T00:00:00Z,32.01845,Fitbit App
2023-07-28T00:00:00Z,31.98652,Fitbit App
2023-07-29T00:00:00Z,31.97138,Fitbit App
2023-07-30T00:00:00Z,32.01566,Fitbit App
2023-07-31T00:00:00Z,32.10155,Fitbit App
2023-08-01T00:00:00Z,32.14317,Fitbit App
2023-08-02T00:00:00Z,32.17289,Fitbit App
2023-08-03T00:00:00Z,32.21138,Fitbit App
2023-08-04T00:00:00Z,32.25132,Fitbit App
2023-08-05T00:00:00Z,32.25598,Fitbit App
2023-08-06T00:00:00Z,32.2572,Fitbit App
2023-08-07T00:00:00Z,32.25435,Fitbit App
2023-08-08T00:00:00Z,32.29791,Fitbit App
2023-08-09T00:00:00Z,32.33606,Fitbit App
2023-08-10T00:00:00Z,32.40396,Fitbit App
2023-08-11T00:00:00Z,32.40937,Fitbit App
2023-08-12T00:00:00Z,32.46672,Fitbit App
2023-08-13T00:00:00Z,32.47454,Fitbit App
2023-08-14T00:00:00Z,32.48906,Fitbit App
2023-08-15T00:00:00Z,32.4765,Fitbit App
2023-08-16T00:00:00Z,32.508,Fitbit App
2023-08-17T00:00:00Z,32.51176,Fitbit App
2023-08-18T00:00:00Z,32.47772,Fitbit App
